PXD003442	2016-02-16
PXD000589	2016-02-16
PXD001952	2016-02-16
PXD002369	2016-02-16
PXD001778	2016-02-17
PXD002766	2016-02-17
PXD002573	2016-02-17
PXD001376	2016-02-17
PXD001371	2016-02-17
PXD002660	2016-02-17
PXD003514	2016-02-17
PXD001997	2016-02-19
PXD002673	2016-02-19
PXD002724	2016-02-19
PXD002398	2016-02-19
PXD003000	2016-02-22
PXD002854	2016-02-22
PXD002645	2016-02-22
PXD002057	2016-02-22
PXD001861	2016-02-22
PXD002648	2016-02-22
PXD002189	2016-02-23
PXD002548	2016-02-23
PXD001023	2016-02-24
PXD000859	2016-02-24
PXD003002	2016-02-24
PXD002291	2016-02-24
PXD002769	2016-02-24
PXD001563	2016-02-25
PXD001560	2016-02-25
PXD003130	2016-02-25
PXD000938	2016-02-25
PXD003113	2016-02-25
PXD001652	2016-02-26
PXD003441	2016-02-26
PXD002481	2016-02-26
PXD003116	2016-02-26
PXD003646	2016-02-26
PXD002640	2016-02-29
PXD002997	2016-02-29
PXD002624	2016-02-29
PXD002284	2016-03-01
PXD003678	2016-03-01
PXD003327	2016-03-01
PXD003577	2016-03-01
PXD003251	2016-03-10
PXD001981	2016-03-11
PXD002391	2016-03-11
PXD003371	2016-03-11
PXD003495	2016-03-11
PXD003081	2016-03-11
PXD002010	2016-03-11
PXD003342	2016-03-11
PRD000810	2016-03-11
PXD003475	2016-03-11
PXD003075	2016-03-14
PXD002986	2016-03-14
PXD003132	2016-03-14
PXD003534	2016-03-14
PXD003586	2016-03-14
PXD002039	2016-03-14
PXD003224	2016-03-14
PXD002514	2016-03-14
PXD001925	2016-03-14
PXD003744	2016-03-14
PXD003521	2016-03-14
PXD002625	2016-03-14
PXD002657	2016-03-14
PXD003439	2016-03-14
PXD002886	2016-03-15
PXD003298	2016-03-15
PXD003755	2016-03-15
PXD002606	2016-03-15
PXD003541	2016-03-15
PXD003689	2016-03-15
PXD003524	2016-03-15
PXD000762	2016-03-15
PXD003176	2016-03-15
PXD003466	2016-03-16
PXD001774	2016-03-17
PXD003028	2016-03-18
PXD002215	2016-03-18
PXD001659	2016-03-18
PXD001622	2016-03-18
PXD003115	2016-03-18
PXD002584	2016-03-21
PXD003337	2016-03-21
PXD003122	2016-03-21
PXD002078	2016-03-22
PXD003656	2016-03-22
PXD003433	2016-03-23
PXD003158	2016-03-29
PXD002393	2016-03-29
PXD001728	2016-03-29
PXD002373	2016-03-29
PXD002252	2016-03-30
PXD001085	2016-03-30
PXD003149	2016-03-31
PXD002939	2016-03-31
PXD001994	2016-03-31
PXD003802	2016-03-31
PXD003276	2016-03-31
PXD003399	2016-03-31
PXD002585	2016-03-31
PXD002451	2016-03-31
PXD002381	2016-03-31
PXD003382	2016-03-31
PXD003500	2016-03-31
PXD003664	2016-03-31
PXD003139	2016-03-31
PXD003806	2016-03-31
PXD003436	2016-03-31
PXD003583	2016-03-31
PXD002760	2016-04-04
PXD002344	2016-04-04
PXD003417	2016-04-04
PXD003416	2016-04-04
PXD003415	2016-04-04
PXD003414	2016-04-04
PXD003413	2016-04-04
PXD003412	2016-04-04
PXD003411	2016-04-04
PXD003410	2016-04-04
PXD003409	2016-04-04
PXD003408	2016-04-04
PXD003407	2016-04-04
PXD003406	2016-04-04
PXD003078	2016-04-05
PXD002607	2016-04-05
PXD002989	2016-04-06
PXD002417	2016-04-06
PXD003918	2016-04-07
PXD003027	2016-04-07
PXD003919	2016-04-07
PXD002353	2016-04-07
PXD001815	2016-04-07
PXD002759	2016-04-07
PXD003565	2016-04-11
PXD003888	2016-04-11
PXD003566	2016-04-11
PXD003567	2016-04-11
PXD003568	2016-04-11
PXD003926	2016-04-11
PXD003932	2016-04-11
PXD003914	2016-04-11
PXD002013	2016-04-11
PXD002768	2016-04-11
PXD003554	2016-04-11
PXD003178	2016-04-11
PXD003286	2016-04-11
PXD002830	2016-04-11
PXD002742	2016-04-11
PXD002741	2016-04-11
PXD002188	2016-04-11
PXD003480	2016-04-11
PXD003603	2016-04-12
PXD003079	2016-04-12
PXD003052	2016-04-12
PXD001282	2016-04-12
PXD000947	2016-04-12
PXD001930	2016-04-12
PXD002608	2016-04-12
PXD003753	2016-04-13
PXD001903	2016-04-13
PXD001987	2016-04-13
PXD001989	2016-04-13
PXD003370	2016-04-13
PXD002171	2016-04-13
PXD000446	2016-04-14
PXD003761	2016-04-14
PXD002797	2016-04-14
PXD003089	2016-04-14
PXD001839	2016-04-15
PXD002783	2016-04-15
PXD002726	2016-04-15
PXD002545	2016-04-15
PXD003271	2016-04-18
PXD003550	2016-04-18
PXD002839	2016-04-18
PXD003209	2016-04-18
PXD003098	2016-04-19
PXD003526	2016-04-19
PXD003372	2016-04-19
PXD003223	2016-04-19
PXD003228	2016-04-19
PXD003564	2016-04-20
PXD002269	2016-04-20
PXD003425	2016-04-20
PXD002597	2016-04-20
PXD003516	2016-04-20
PXD002875	2016-04-20
PXD000011	2016-04-20
PXD003232	2016-04-21
PXD003091	2016-04-21
PXD000915	2016-04-21
PXD002990	2016-04-21
PXD003685	2016-04-21
PXD004020	2016-04-22
PXD003447	2016-04-22
PXD003653	2016-04-25
PXD002847	2016-04-25
PXD003602	2016-04-25
PXD003601	2016-04-25
PXD003600	2016-04-25
PXD003575	2016-04-25
PXD003924	2016-04-26
PXD001776	2016-04-26
PXD003359	2016-04-26
PXD001962	2016-04-26
PXD002992	2016-04-26
PXD003822	2016-04-26
PXD001777	2016-04-26
PXD001775	2016-04-26
PXD003970	2016-04-26
PXD003725	2016-04-26
PXD003724	2016-04-26
PXD003723	2016-04-26
PXD003273	2016-04-26
PXD003498	2016-04-26
PXD003386	2016-04-27
PXD001838	2016-04-27
PXD000685	2016-04-27
PXD003754	2016-04-27
PXD001841	2016-04-27
PXD001846	2016-04-27
PXD001843	2016-04-27
PXD001849	2016-04-27
PXD001859	2016-04-27
PXD003733	2016-04-28
PXD003003	2016-04-29
PXD003625	2016-04-29
PXD003579	2016-05-02
PXD003063	2016-05-02
PXD003844	2016-05-02
PXD003677	2016-05-02
PXD003279	2016-05-02
PXD003833	2016-05-02
PXD002785	2016-05-02
PXD002431	2016-05-03
PXD002555	2016-05-03
PXD001996	2016-05-03
PXD003523	2016-05-03
PXD001673	2016-05-03
PXD001372	2016-05-04
PXD001356	2016-05-04
PXD001348	2016-05-04
PXD001344	2016-05-04
PXD001340	2016-05-04
PXD001273	2016-05-04
PXD004107	2016-05-06
PXD003898	2016-05-06
PXD003621	2016-05-06
PXD003938	2016-05-06
PXD003622	2016-05-06
PXD003449	2016-05-06
PXD000233	2016-05-09
PXD001826	2016-05-09
PXD001820	2016-05-09
PXD001831	2016-05-09
PXD000266	2016-05-09
PXD000261	2016-05-09
PXD003492	2016-05-09
PXD003764	2016-05-09
PXD003735	2016-05-09
PXD001944	2016-05-09
PXD002905	2016-05-09
PXD002922	2016-05-09
PXD003781	2016-05-09
PXD002678	2016-05-10
PXD003473	2016-05-10
PXD001188	2016-05-10
PXD000244	2016-05-10
PXD003312	2016-05-11
PXD000228	2016-05-11
PXD002465	2016-05-11
PXD002996	2016-05-11
PXD002422	2016-05-11
PXD002884	2016-05-11
PXD002836	2016-05-12
PXD004077	2016-05-12
PXD003136	2016-05-12
PXD004053	2016-05-17
PXD001603	2016-05-17
PXD003503	2016-05-17
PXD003720	2016-05-17
PXD004140	2016-05-17
PXD003976	2016-05-17
PXD000227	2016-05-18
PXD004045	2016-05-18
PXD000437	2016-05-18
PXD002911	2016-05-18
PXD000907	2016-05-18
PXD003403	2016-05-18
PXD001498	2016-05-18
PXD002843	2016-05-18
PXD004059	2016-05-18
PXD002328	2016-05-18
PXD003758	2016-05-19
PXD004175	2016-05-20
PXD002927	2016-05-20
PXD004165	2016-05-23
PXD002623	2016-05-23
PXD002851	2016-05-23
PXD003561	2016-05-23
PXD002448	2016-05-23
PXD003440	2016-05-24
PXD003064	2016-05-24
PXD002090	2016-05-24
PXD003930	2016-05-24
PXD001762	2016-05-25
PXD000301	2016-05-25
PXD001781	2016-05-25
PXD001785	2016-05-25
PXD001812	2016-05-25
PXD003275	2016-05-25
PXD003896	2016-05-25
PXD003105	2016-05-26
PXD002677	2016-05-26
PXD002472	2016-05-26
PXD003691	2016-05-26
PXD001803	2016-05-26
PXD004144	2016-05-26
PXD002782	2016-05-26
PXD002762	2016-05-27
PXD002967	2016-05-27
PXD003427	2016-05-31
PXD003511	2016-05-31
PXD003747	2016-05-31
PXD001953	2016-05-31
PXD003288	2016-05-31
PXD003093	2016-05-31
PXD002023	2016-05-31
PXD002022	2016-05-31
PXD004016	2016-05-31
PXD002889	2016-05-31
PXD002950	2016-05-31
PXD004159	2016-06-01
PXD003636	2016-06-01
PXD003615	2016-06-01
PXD004132	2016-06-01
PXD003515	2016-06-01
PXD003452	2016-06-01
PXD003430	2016-06-01
PXD003398	2016-06-01
PXD003736	2016-06-01
PXD004085	2016-06-01
PXD003596	2016-06-01
PXD004142	2016-06-01
PXD003709	2016-06-01
PXD003871	2016-06-01
PXD001505	2016-06-03
PXD001504	2016-06-03
PXD001503	2016-06-03
PXD001502	2016-06-03
PXD003903	2016-06-06
PXD003792	2016-06-06
PXD004270	2016-06-06
PXD001768	2016-06-07
PXD003284	2016-06-07
PXD003795	2016-06-07
PXD004271	2016-06-08
PXD001739	2016-06-08
PXD004265	2016-06-08
PXD004283	2016-06-08
PXD003623	2016-06-08
PXD003405	2016-06-08
PXD004247	2016-06-08
PXD003375	2016-06-08
PXD003005	2016-06-09
PXD004200	2016-06-09
PXD003198	2016-06-09
PXD000145	2016-06-09
PXD003627	2016-06-09
PXD001769	2016-06-10
PXD003111	2016-06-13
PXD003366	2016-06-13
PXD002890	2016-06-13
PXD003479	2016-06-13
PXD003186	2016-06-13
PXD002704	2016-06-13
PXD000740	2016-06-13
PXD003266	2016-06-13
PXD002069	2016-06-14
PXD002279	2016-06-14
PXD004099	2016-06-14
PXD003110	2016-06-14
PXD002511	2016-06-14
PXD003562	2016-06-14
PXD003559	2016-06-14
PXD003558	2016-06-14
PXD002801	2016-06-15
PXD003103	2016-06-15
PXD001676	2016-06-15
PXD001670	2016-06-15
PXD001680	2016-06-15
PXD001715	2016-06-15
PXD001384	2016-06-15
PXD001427	2016-06-15
PXD001675	2016-06-16
PXD003650	2016-06-16
PXD002560	2016-06-16
PXD003611	2016-06-16
PXD003179	2016-06-16
PXD004256	2016-06-17
PXD004333	2016-06-17
PXD003557	2016-06-17
PXD003486	2016-06-17
PXD003304	2016-06-20
PXD003803	2016-06-20
PXD003879	2016-06-20
PXD003422	2016-06-20
PXD002903	2016-06-20
PXD002152	2016-06-21
PXD001773	2016-06-21
PXD000180	2016-06-21
PXD003326	2016-06-22
PXD004081	2016-06-22
PXD003943	2016-06-22
PXD002823	2016-06-22
PXD003718	2016-06-23
PXD004174	2016-06-23
PXD002554	2016-06-23
PXD001533	2016-06-24
PXD001580	2016-06-24
PXD001585	2016-06-24
PXD001621	2016-06-24
PXD001624	2016-06-24
PXD001631	2016-06-24
PXD001635	2016-06-24
PXD001654	2016-06-24
PXD001664	2016-06-24
PXD003660	2016-06-24
PXD000275	2016-06-24
PXD000274	2016-06-27
PXD003876	2016-06-27
PXD001516	2016-06-27
PXD001515	2016-06-27
PXD001512	2016-06-27
PXD003094	2016-06-27
PXD001562	2016-06-27
PXD002705	2016-06-27
PXD004003	2016-06-27
PXD002864	2016-06-27
PXD003025	2016-06-28
PXD003424	2016-06-28
PXD003658	2016-06-28
PXD004163	2016-06-28
PXD004015	2016-06-28
PXD001249	2016-06-29
PXD001407	2016-06-29
PXD001482	2016-06-29
PXD001483	2016-06-29
PXD001543	2016-06-29
PXD001578	2016-06-29
PXD004276	2016-06-29
PXD003920	2016-06-30
PXD001201	2016-07-01
PXD003346	2016-07-01
PXD004357	2016-07-04
PXD003528	2016-07-04
PXD003527	2016-07-04
PXD003520	2016-07-04
PXD002912	2016-07-04
PXD004013	2016-07-04
PXD004040	2016-07-04
PXD003230	2016-07-04
PXD003299	2016-07-05
PXD000296	2016-07-05
PXD003900	2016-07-05
PXD001485	2016-07-05
PXD001501	2016-07-05
PXD003672	2016-07-05
PXD002024	2016-07-05
PXD003487	2016-07-05
PXD002501	2016-07-05
PXD001123	2016-07-06
PXD001130	2016-07-06
PXD004019	2016-07-06
PXD001134	2016-07-06
PXD001154	2016-07-06
PXD001176	2016-07-06
PXD001195	2016-07-06
PXD001204	2016-07-06
PXD001206	2016-07-06
PXD001409	2016-07-06
PXD004139	2016-07-06
PXD001208	2016-07-06
PXD001214	2016-07-06
PXD001222	2016-07-06
PXD001237	2016-07-06
PXD001269	2016-07-06
PXD002542	2016-07-06
PXD001255	2016-07-06
PXD000448	2016-07-06
PXD003762	2016-07-06
PXD004078	2016-07-07
PXD003501	2016-07-07
PXD003894	2016-07-07
PXD003905	2016-07-07
PXD003887	2016-07-07
PXD003941	2016-07-07
PXD003272	2016-07-07
PXD001056	2016-07-07
PXD001079	2016-07-07
PXD001095	2016-07-07
PXD001103	2016-07-07
PXD001106	2016-07-07
PXD000879	2016-07-08
PXD000880	2016-07-08
PXD000901	2016-07-08
PXD000927	2016-07-08
PXD000934	2016-07-08
PXD000944	2016-07-08
PXD000981	2016-07-08
PXD000985	2016-07-08
PXD000988	2016-07-08
PXD000998	2016-07-08
PXD001011	2016-07-08
PXD001043	2016-07-08
PXD003324	2016-07-08
PXD000795	2016-07-09
PXD000802	2016-07-09
PXD000806	2016-07-09
PXD000811	2016-07-09
PXD000816	2016-07-09
PXD000856	2016-07-09
PXD000868	2016-07-09
PXD000330	2016-07-11
PXD000302	2016-07-11
PXD003099	2016-07-11
PXD003882	2016-07-11
PXD003468	2016-07-11
PXD003153	2016-07-11
PXD004522	2016-07-12
PXD003595	2016-07-12
PXD004120	2016-07-12
PXD002304	2016-07-12
PXD002638	2016-07-12
PXD001568	2016-07-12
PXD003256	2016-07-13
PXD004188	2016-07-14
PXD002475	2016-07-14
PXD002859	2016-07-15
PXD001002	2016-07-15
PXD003542	2016-07-15
PXD000310	2016-07-15
PXD004011	2016-07-15
PXD001424	2016-07-17
PXD002139	2016-07-18
PXD004105	2016-07-18
PXD003790	2016-07-18
PXD004303	2016-07-18
PXD004213	2016-07-19
PXD002591	2016-07-19
PXD002390	2016-07-19
PXD002946	2016-07-19
PXD002532	2016-07-19
PXD003657	2016-07-19
PXD002305	2016-07-19
PXD002789	2016-07-19
PXD002788	2016-07-19
PXD000709	2016-07-19
PXD003462	2016-07-20
PXD001463	2016-07-20
PXD002861	2016-07-20
PXD004124	2016-07-21
PXD003765	2016-07-21
PXD003843	2016-07-21
PXD003560	2016-07-21
PXD002613	2016-07-22
PXD003899	2016-07-22
PXD003908	2016-07-22
PXD003927	2016-07-22
PXD002401	2016-07-25
PXD003770	2016-07-25
PXD003860	2016-07-25
PXD003504	2016-07-26
PXD004434	2016-07-26
PXD004237	2016-07-26
PXD003947	2016-07-26
PXD003285	2016-07-27
PXD003264	2016-07-27
PXD003810	2016-07-28
PXD001958	2016-07-28
PXD002908	2016-07-29
PXD004561	2016-07-29
PXD004592	2016-08-01
PXD003356	2016-08-02
PXD003614	2016-08-02
PXD002603	2016-08-02
PXD003737	2016-08-02
PXD003884	2016-08-02
PXD003907	2016-08-03
PXD003911	2016-08-03
PXD004252	2016-08-03
PXD004168	2016-08-03
PXD003661	2016-08-03
PXD003981	2016-08-03
PXD003402	2016-08-03
PXD002439	2016-08-08
PXD004642	2016-08-08
PXD002970	2016-08-08
PXD004316	2016-08-08
PXD004315	2016-08-08
PXD004314	2016-08-08
PXD003555	2016-08-08
PXD003640	2016-08-08
PXD004313	2016-08-08
PXD004198	2016-08-08
PXD001620	2016-08-08
PXD002297	2016-08-08
PXD003711	2016-08-08
PXD003207	2016-08-08
PXD004577	2016-08-08
PXD004322	2016-08-08
PXD000883	2016-08-08
PXD002386	2016-08-08
PXD003016	2016-08-08
PXD002693	2016-08-08
PXD003637	2016-08-08
PXD003683	2016-08-09
PXD003292	2016-08-09
PXD003335	2016-08-09
PXD004675	2016-08-09
PXD004089	2016-08-09
PXD004311	2016-08-09
PXD004467	2016-08-09
PXD004281	2016-08-10
PXD004569	2016-08-10
PXD001465	2016-08-10
PXD001472	2016-08-10
PXD001473	2016-08-10
PXD001477	2016-08-10
PXD004413	2016-08-10
PXD003960	2016-08-10
PXD003959	2016-08-10
PXD003958	2016-08-10
PXD003957	2016-08-10
PXD003956	2016-08-10
PXD003955	2016-08-10
PXD003954	2016-08-10
PXD003953	2016-08-10
PXD003072	2016-08-10
PXD003068	2016-08-10
PXD003067	2016-08-10
PXD003066	2016-08-10
PXD003229	2016-08-11
PXD003659	2016-08-12
PXD002172	2016-08-12
PXD004212	2016-08-12
PXD002247	2016-08-14
PXD004170	2016-08-15
PXD003631	2016-08-15
PXD004319	2016-08-15
PXD004741	2016-08-15
PXD004630	2016-08-15
PXD004515	2016-08-15
PXD003794	2016-08-15
PXD004233	2016-08-15
PXD002462	2016-08-16
PXD004266	2016-08-16
PXD004222	2016-08-16
PXD004221	2016-08-16
PXD003845	2016-08-16
PXD001689	2016-08-16
PXD004127	2016-08-17
PXD002543	2016-08-17
PXD002541	2016-08-17
PXD004012	2016-08-17
PXD004243	2016-08-17
PXD002803	2016-08-17
PXD004397	2016-08-18
PXD003780	2016-08-18
PXD004536	2016-08-19
PXD002286	2016-08-19
PXD004512	2016-08-19
PXD004277	2016-08-19
PXD004690	2016-08-19
PXD004599	2016-08-22
PXD004064	2016-08-22
PXD004065	2016-08-22
PXD003830	2016-08-22
PXD003829	2016-08-22
PXD003828	2016-08-22
PXD003827	2016-08-22
PXD003826	2016-08-22
PXD003731	2016-08-22
PXD003791	2016-08-22
PXD002883	2016-08-24
PXD003666	2016-08-24
PXD004644	2016-08-24
PXD001581	2016-08-24
PXD004587	2016-08-24
PXD002516	2016-08-24
PXD003668	2016-08-24
PXD004250	2016-08-24
PXD004890	2016-08-25
PXD004204	2016-08-25
PXD004645	2016-08-25
PXD003983	2016-08-25
PXD000117	2016-08-25
PXD000332	2016-08-25
PXD004289	2016-08-25
PXD001794	2016-08-26
PXD004106	2016-09-12
PXD004179	2016-09-13
PXD003074	2016-09-13
PXD003450	2016-09-13
PXD004096	2016-09-15
PXD003710	2016-09-26
PXD004557	2016-09-26
PXD003011	2016-09-26
PXD003877	2016-09-26
PXD003813	2016-09-26
PXD000063	2016-09-26
PXD001128	2016-09-26
PXD003082	2016-09-26
PXD004046	2016-09-26
PXD004666	2016-09-26
PXD003634	2016-09-26
PXD002094	2016-09-26
PXD001507	2016-09-26
PXD004036	2016-09-26
PXD004707	2016-09-26
PXD003618	2016-09-26
PXD003617	2016-09-26
PXD004325	2016-09-26
PXD004974	2016-09-26
PXD003593	2016-09-26
PXD003788	2016-09-26
PXD004186	2016-09-27
PXD003667	2016-09-27
PXD004340	2016-09-27
PXD001806	2016-09-27
PXD002952	2016-09-27
PXD003946	2016-09-27
PXD004423	2016-09-27
PXD003208	2016-09-27
PXD003190	2016-09-27
PXD003917	2016-09-27
PXD003913	2016-09-27
PXD003909	2016-09-27
PXD003547	2016-09-27
PXD001619	2016-09-27
PXD004274	2016-09-27
PXD003870	2016-09-27
PXD004400	2016-09-27
PXD001598	2016-09-27
PXD003553	2016-09-27
PXD003796	2016-09-27
PXD002918	2016-09-27
PXD004462	2016-09-27
PXD004418	2016-09-27
PXD004158	2016-09-27
PXD001347	2016-09-27
PXD001346	2016-09-27
PXD003925	2016-09-27
PXD003880	2016-09-27
PXD004678	2016-09-27
PXD004246	2016-09-27
PXD002317	2016-09-27
PXD001837	2016-09-27
PXD003552	2016-09-27
PXD001808	2016-09-27
PXD003174	2016-09-27
PXD004668	2016-09-27
PXD002424	2016-09-27
PXD001968	2016-09-27
PXD004923	2016-09-28
PXD003606	2016-09-28
PXD004044	2016-09-28
PXD004558	2016-09-28
PXD004803	2016-09-29
PXD004135	2016-09-29
PXD002882	2016-09-29
PXD004564	2016-09-29
PXD004670	2016-09-29
PXD003613	2016-09-29
PXD004465	2016-09-29
PXD004756	2016-09-29
PXD004742	2016-09-29
PXD004171	2016-09-29
PXD004187	2016-09-29
PXD000849	2016-09-29
PXD004499	2016-09-29
PXD004762	2016-09-29
PXD004744	2016-09-29
PXD004722	2016-09-29
PXD001593	2016-09-29
PXD001630	2016-09-29
PXD003700	2016-09-30
PXD004913	2016-09-30
PXD003529	2016-09-30
PXD004092	2016-09-30
PXD004952	2016-10-02
PXD004938	2016-10-03
PXD004245	2016-10-04
PXD004575	2016-10-04
PXD004681	2016-10-05
PXD000930	2016-10-05
PXD004134	2016-10-05
PXD002421	2016-10-05
PXD003215	2016-10-05
PXD001940	2016-10-05
PXD004079	2016-10-06
PXD003805	2016-10-06
PXD004061	2016-10-06
PXD004154	2016-10-06
PXD004679	2016-10-06
PXD004659	2016-10-06
PXD004929	2016-10-06
PXD004915	2016-10-06
PXD003085	2016-10-06
PXD003084	2016-10-06
PXD002206	2016-10-07
PXD004131	2016-10-07
PXD004964	2016-10-07
PXD003696	2016-10-07
PXD004039	2016-10-10
PXD003690	2016-10-10
PXD000395	2016-10-10
PXD004280	2016-10-10
PXD003305	2016-10-10
PXD003212	2016-10-10
PXD002692	2016-10-10
PXD003348	2016-10-10
PXD004862	2016-10-10
PXD003365	2016-10-10
PXD003363	2016-10-10
PXD003354	2016-10-10
PXD004117	2016-10-10
PXD004156	2016-10-10
PXD003455	2016-10-10
PXD004529	2016-10-10
PXD004628	2016-10-10
PXD004254	2016-10-10
PXD003856	2016-10-10
PXD003766	2016-10-11
PXD004426	2016-10-11
PXD003923	2016-10-11
PXD002885	2016-10-11
PXD003863	2016-10-11
PXD003961	2016-10-11
PXD003712	2016-10-12
PXD004141	2016-10-12
PXD003049	2016-10-12
PXD003759	2016-10-12
PXD003671	2016-10-12
PXD004568	2016-10-13
PXD004540	2016-10-13
PXD003051	2016-10-13
PXD003663	2016-10-13
PXD004033	2016-10-13
PXD004572	2016-10-13
PXD004087	2016-10-13
PXD003607	2016-10-13
PXD000512	2016-10-14
PXD004395	2016-10-14
PXD004121	2016-10-17
PXD005167	2016-10-18
PXD004914	2016-10-18
PXD003841	2016-10-18
PXD003546	2016-10-18
PXD003751	2016-10-18
PXD003935	2016-10-18
PXD005204	2016-11-01
PXD004934	2016-11-01
PXD004933	2016-11-01
PXD005193	2016-11-01
PXD005038	2016-11-01
PXD000777	2016-11-03
PXD002971	2016-11-04
PXD004866	2016-11-04
PXD005217	2016-11-07
PXD005238	2016-11-08
PXD004583	2016-11-15
PXD004720	2016-11-17
PXD003585	2016-11-21
PXD004293	2016-11-23
PXD004785	2016-11-28
PXD004909	2016-11-28
PXD005028	2016-11-29
PXD004051	2016-11-30
PXD004567	2016-11-30
PXD005138	2016-12-02
PXD004447	2016-12-02
PXD003282	2016-12-02
PXD003643	2016-12-02
PRD000580	2016-12-02
PRD000656	2016-12-02
PXD005351	2016-12-05
PXD003916	2016-12-05
PXD005197	2016-12-05
PXD004009	2016-12-05
PXD004369	2016-12-05
PXD001499	2016-12-06
PXD000515	2016-12-06
PXD004565	2016-12-06
PXD002869	2016-12-06
PXD001576	2016-12-06
PXD005032	2016-12-06
PXD005181	2016-12-06
PXD004005	2016-12-06
PXD001392	2016-12-07
PXD001396	2016-12-07
PXD001441	2016-12-07
PXD004613	2016-12-07
PXD004881	2016-12-07
PXD005105	2016-12-07
PXD004556	2016-12-07
PXD002626	2016-12-07
PXD005240	2016-12-07
PXD004090	2016-12-08
PXD003033	2016-12-08
PXD001109	2016-12-08
PXD003978	2016-12-09
PXD003818	2016-12-09
PXD003850	2016-12-09
PXD003431	2016-12-09
PXD003580	2016-12-12
PXD005253	2016-12-12
PXD005084	2016-12-12
PXD003875	2016-12-12
PXD004669	2016-12-12
PXD004912	2016-12-12
PXD004810	2016-12-12
PXD004278	2016-12-12
PXD004825	2016-12-12
PXD004560	2016-12-12
PXD004958	2016-12-12
PXD001948	2016-12-12
PXD003073	2016-12-12
PXD002444	2016-12-13
PXD004343	2016-12-13
PXD004342	2016-12-13
PXD005082	2016-12-13
PXD005081	2016-12-13
PXD004202	2016-12-13
PXD004014	2016-12-13
PXD004437	2016-12-13
PXD004098	2016-12-13
PXD003031	2016-12-13
PXD003349	2016-12-13
PXD003196	2016-12-13
PXD002168	2016-12-13
PXD003772	2016-12-13
PXD004126	2016-12-13
PXD003825	2016-12-13
PXD004023	2016-12-13
PXD003591	2016-12-13
PXD004654	2016-12-13
PXD004130	2016-12-14
PXD004451	2016-12-14
PXD002776	2016-12-14
PXD003532	2016-12-14
PXD003576	2016-12-14
PXD004875	2016-12-14
PXD001889	2016-12-14
PXD002066	2016-12-14
PXD005025	2016-12-14
PXD004249	2016-12-14
PXD005274	2016-12-14
PXD004893	2016-12-14
PXD002833	2016-12-14
PXD003644	2016-12-14
PXD005366	2016-12-14
PXD001579	2016-12-14
PXD004814	2016-12-14
PXD004725	2016-12-14
PXD001554	2016-12-14
PXD003108	2016-12-14
PXD003233	2016-12-14
PXD004338	2016-12-14
PXD002187	2016-12-14
PXD004125	2016-12-14
PXD003104	2016-12-14
PXD005133	2016-12-19
PXD004971	2016-12-19
PXD003798	2016-12-19
PXD000630	2016-12-20
PXD004062	2016-12-20
PXD004859	2016-12-20
PXD005251	2016-12-20
PXD005478	2016-12-20
PXD005494	2016-12-20
PXD004095	2016-12-20
PXD003773	2016-12-20
PRD000567	2016-12-20
PXD005484	2016-12-20
PXD005272	2016-12-21
PXD005277	2016-12-21
PXD005040	2016-12-22
PXD004889	2016-12-22
PXD000921	2016-12-22
PXD004710	2016-12-22
PXD004898	2016-12-22
PXD002925	2016-12-22
PXD004173	2016-12-22
PXD005184	2016-12-22
PXD000115	2016-12-22
PXD004236	2016-12-22
PXD004069	2016-12-22
PXD004541	2016-12-22
PXD004626	2016-12-22
PXD004625	2016-12-22
PXD004624	2016-12-22
PXD005462	2016-12-22
PXD004966	2016-12-22
PXD004987	2016-12-22
PXD004932	2016-12-22
PXD004947	2016-12-22
PXD004284	2016-12-22
PXD004191	2016-12-22
PXD004686	2016-12-22
PXD002995	2016-12-22
PXD002933	2016-12-22
PXD003944	2016-12-22
PXD004918	2016-12-22
PXD003702	2016-12-23
PXD000752	2016-12-23
PXD004753	2016-12-23
PXD004190	2016-12-23
PXD004253	2016-12-23
PXD004965	2016-12-23
PXD004945	2016-12-23
PXD001481	2016-12-23
PXD004351	2016-12-23
PXD004068	2016-12-23
PXD003162	2016-12-23
PXD004916	2016-12-23
PXD005210	2016-12-23
PXD003485	2016-12-23
PXD000741	2016-12-23
PXD005095	2016-12-23
PXD002218	2016-12-23
PXD004900	2016-12-23
PXD004366	2016-12-23
PXD003854	2016-12-23
PXD003901	2016-12-23
PXD004514	2016-12-23
PXD004112	2016-12-23
PXD004167	2016-12-23
PXD002612	2016-12-23
PXD002774	2016-12-23
PXD000551	2016-12-23
PXD005160	2016-12-23
PXD003578	2016-12-23
PXD005017	2016-12-23
PXD002866	2016-12-23
PXD003213	2016-12-23
PXD003868	2016-12-23
PXD003489	2016-12-23
PXD000136	2016-12-23
PXD004242	2016-12-24
PXD004995	2016-12-24
PXD004820	2016-12-24
PXD002920	2016-12-24
PXD000890	2016-12-24
PXD005604	2016-12-24
PXD005543	2016-12-24
PXD003457	2016-12-24
PXD004997	2017-01-02
PXD004921	2017-01-02
PXD004521	2017-01-02
PXD004438	2017-01-02
PXD004703	2017-01-02
PXD005428	2017-01-02
PXD005118	2017-01-02
PXD004808	2017-01-02
PXD004780	2017-01-02
PXD003902	2017-01-02
PXD005097	2017-01-02
PXD004960	2017-01-02
PXD003216	2017-01-02
PXD003185	2017-01-02
PXD004151	2017-01-02
